aX,aY,aZ,gX,gY,gZ
0.616,0.084,-0.810,-338.562,338.928,68.970
0.425,-0.100,-0.818,-301.575,322.144,51.392
0.353,-0.124,-0.828,-255.188,308.105,42.297
0.326,-0.126,-0.863,-154.114,274.841,38.330
0.237,-0.023,-1.082,-115.173,255.127,40.955
0.248,0.051,-1.210,-69.763,214.600,49.561
0.341,0.115,-1.291,-70.984,190.124,46.387
0.337,0.099,-1.273,-89.478,149.414,32.043
0.355,0.038,-1.177,-91.492,139.343,28.748
0.360,0.017,-1.134,-71.472,123.901,15.808
0.334,-0.040,-1.073,-57.007,118.835,9.094
0.288,-0.018,-1.093,-44.189,114.990,4.761
0.217,0.026,-1.149,-24.902,107.849,5.737
0.184,0.035,-1.216,-24.536,103.027,11.536
0.207,0.033,-1.204,-35.645,87.585,17.822
0.199,-0.007,-1.136,-38.757,80.322,17.151
0.205,-0.033,-1.095,-31.372,68.542,13.611
0.198,-0.056,-1.053,-23.865,63.599,10.925
0.192,-0.055,-1.051,-12.207,53.589,3.845
0.102,-0.038,-1.065,-7.751,49.377,1.953
0.090,-0.024,-1.070,0.366,46.448,6.042
0.123,0.035,-1.099,1.221,45.227,7.263
0.132,0.046,-1.094,-3.662,42.908,6.531
0.133,0.020,-1.064,-16.174,37.842,2.136
0.133,-0.067,-1.014,-15.869,36.560,1.770
0.122,-0.084,-1.019,1.343,33.447,2.258
0.112,-0.061,-1.063,11.963,30.701,2.258
0.100,-0.039,-1.083,25.452,24.292,1.221
0.094,0.017,-1.133,25.696,21.973,2.380
0.103,0.051,-1.154,20.203,19.409,4.211
0.113,0.039,-1.135,-3.784,11.414,5.615
0.110,0.004,-1.104,-13.794,5.981,5.249
0.108,-0.031,-1.077,-13.550,-2.747,4.456
0.102,-0.048,-1.042,-5.310,-5.554,3.662
0.105,-0.035,-1.036,13.489,-8.728,0.427
0.120,0.006,-1.040,19.592,-9.827,-1.099
0.127,0.031,-1.039,19.470,-10.620,-1.648
0.134,0.072,-1.043,12.207,-10.498,-0.610
0.135,0.064,-1.041,-8.911,-10.742,0.610
0.124,-0.004,-1.002,-15.625,-10.681,-0.427
0.119,-0.036,-0.980,-15.808,-10.071,-2.136
0.114,-0.058,-0.971,-1.221,-7.446,-5.737
0.115,-0.050,-0.973,7.446,-6.653,-7.263
0.111,-0.037,-0.981,16.418,-6.592,-8.118
0.102,-0.012,-1.008,15.015,-6.531,-6.897
0.105,-0.009,-1.015,1.892,-5.798,-3.174

0.732,-0.587,1.299,-92.896,-34.912,172.729
0.842,-0.512,1.292,-96.863,24.780,214.844
0.955,-0.286,1.299,-80.566,61.951,231.934
0.973,-0.152,1.300,-34.912,119.507,252.319
1.025,0.333,1.135,-42.419,122.803,243.469
1.111,0.599,0.986,-77.087,129.272,197.205
1.319,0.856,0.762,-86.731,149.048,161.804
1.378,0.836,0.688,-66.345,178.162,120.666
1.404,0.765,0.591,67.261,234.375,39.490
1.346,0.793,0.135,130.005,241.821,2.563
1.349,0.864,-0.180,138.489,199.463,-76.599
1.376,0.856,-0.679,99.915,167.419,-114.563
1.270,0.746,-0.806,76.111,131.104,-157.898
1.041,0.455,-0.924,97.595,118.713,-167.603
0.952,0.366,-0.984,117.676,65.491,-191.345
0.785,0.139,-1.061,107.544,30.212,-198.975
0.729,-0.045,-1.022,97.839,-0.671,-198.059
0.503,-0.313,-0.912,91.309,-49.377,-184.631
0.414,-0.394,-0.873,92.102,-69.092,-173.828
0.379,-0.443,-0.855,77.332,-108.521,-153.809
0.310,-0.551,-0.796,54.565,-128.601,-148.315
0.268,-0.644,-0.706,-4.822,-160.645,-132.812
0.132,-0.839,-0.421,-27.710,-172.180,-119.141
0.067,-0.886,-0.271,-46.082,-189.941,-80.933
0.013,-0.868,-0.018,-48.584,-193.787,-58.044
0.050,-0.864,0.108,-85.144,-194.214,-13.489
0.199,-0.947,0.421,-125.854,-191.772,5.493
0.262,-0.992,0.621,-243.164,-190.796,27.588
0.240,-0.926,1.045,-269.287,-171.570,45.532
0.283,-0.866,1.212,-242.981,-94.360,93.933
0.473,-0.717,1.464,-229.675,-52.368,114.014
0.579,-0.644,1.539,-218.872,-7.507,133.728
0.639,-0.590,1.587,-170.288,83.008,180.359
0.674,-0.416,1.577,-130.920,115.967,205.566
0.707,-0.244,1.499,-46.997,157.410,244.507
0.855,0.223,1.164,-23.499,172.302,246.033
0.924,0.432,0.966,-9.399,198.853,195.068
1.172,0.695,0.583,3.662,215.515,150.269
1.286,0.643,0.404,10.376,228.760,46.021
1.205,0.654,0.009,8.606,215.820,-0.916
1.126,0.695,-0.209,40.955,208.008,-24.841
1.105,0.673,-0.416,104.858,187.927,-39.978
1.093,0.521,-0.704,103.821,156.921,-52.612
1.117,0.466,-0.809,89.172,86.426,-78.064
1.093,0.371,-0.947,78.735,62.500,-81.909
1.007,0.275,-0.945,35.706,27.954,-76.172
0.873,0.010,-0.829,9.888,9.644,-72.998
0.818,-0.104,-0.750,-28.992,-31.982,-67.932
0.679,-0.248,-0.588,-43.457,-50.354,-61.951
0.626,-0.291,-0.508,-58.472,-64.636,-53.223
0.626,-0.338,-0.353,-99.487,-80.017,-31.616
0.643,-0.339,-0.262,-126.038,-77.820,-18.982
0.672,-0.319,-0.172,-194.031,-50.598,7.507
0.687,-0.250,-0.008,-237.854,-29.602,18.738
0.700,-0.249,0.090,-333.069,16.235,34.119
0.722,-0.265,0.312,-371.643,40.649,40.894
0.731,-0.246,0.417,-420.715,91.064,57.007
0.780,-0.182,0.553,-436.401,119.751,67.810
0.797,-0.172,0.564,-451.172,179.382,94.421
0.789,-0.165,0.534,-441.040,208.374,106.018
0.786,-0.171,0.497,-364.014,259.705,118.591
0.802,-0.076,0.259,-311.401,277.893,122.009
0.823,0.018,0.111,-264.954,291.382,125.977
0.873,0.105,-0.002,-195.984,321.838,137.695
0.860,0.148,-0.158,-168.701,337.585,139.099
0.792,0.168,-0.217,-139.282,359.192,128.113
0.669,0.209,-0.362,-133.606,361.145,117.004
0.590,0.214,-0.453,-114.197,357.422,101.318
0.501,0.158,-0.618,-95.703,356.140,98.999
0.480,0.152,-0.707,-57.739,344.421,92.224
0.372,0.271,-0.969,-46.509,332.642,86.060
0.324,0.334,-1.069,-43.579,318.298,79.407
0.282,0.364,-1.130,-51.331,282.654,62.317
0.203,0.363,-1.230,-57.129,261.169,52.185
0.152,0.358,-1.284,-65.308,212.341,26.978
-0.005,0.272,-1.328,-63.232,188.416,15.869
-0.050,0.218,-1.329,-40.710,146.484,7.385
-0.087,0.216,-1.381,-22.583,128.967,7.080
-0.097,0.268,-1.424,1.160,99.304,8.484
-0.074,0.348,-1.476,-2.747,83.313,8.301
-0.062,0.321,-1.442,-15.747,64.636,6.714
-0.029,0.188,-1.284,-36.865,27.954,0.977
-0.005,0.135,-1.222,-34.668,15.320,-2.014
0.018,0.099,-1.185,-15.564,3.235,-8.362
0.016,0.049,-1.136,-5.371,1.831,-11.230
0.015,0.038,-1.122,11.841,1.892,-11.047
0.033,0.058,-1.123,16.052,0.000,-7.935
0.059,0.079,-1.119,8.240,-8.728,-1.770
0.090,0.074,-1.081,-1.099,-12.573,-0.549
0.091,0.050,-1.053,-14.465,-16.479,-0.305
0.093,-0.006,-1.011,-14.526,-16.296,-0.488
0.094,-0.013,-1.000,-5.432,-12.634,-1.709
0.088,0.008,-0.981,1.038,-10.437,-2.625
0.095,0.035,-0.987,6.958,-8.484,-2.808
0.111,0.090,-1.005,8.789,-7.690,-1.038
0.117,0.110,-1.003,4.150,-8.484,-0.244
0.123,0.116,-0.996,-9.033,-7.507,0.427
0.130,0.086,-0.974,-13.855,-5.920,0.183
0.132,0.063,-0.962,-14.343,-3.784,-1.648
0.125,0.030,-0.947,-9.521,-3.174,-3.052
0.120,0.031,-0.954,4.272,-3.418,-5.066
0.116,0.058,-0.981,9.399,-5.066,-5.371
0.118,0.078,-0.995,10.803,-8.545,-3.906
0.130,0.102,-1.005,6.531,-9.399,-2.380
0.138,0.097,-1.002,0.549,-9.766,-0.854
0.151,0.067,-0.978,-8.606,-10.437,0.000
0.153,0.049,-0.966,-8.545,-10.315,-0.732
0.153,0.035,-0.956,-0.366,-8.789,-2.808
0.143,0.024,-0.949,5.676,-7.812,-3.601
0.144,0.038,-0.968,14.160,-8.362,-3.357
0.148,0.078,-1.004,13.672,-10.498,-2.563
0.153,0.092,-1.008,6.042,-14.038,-0.977
0.159,0.098,-1.001,1.465,-14.160,-0.854
0.157,0.087,-0.991,-2.441,-10.925,-2.502
0.150,0.068,-0.984,-0.122,-7.935,-3.601
0.148,0.072,-0.991,6.958,-3.052,-5.066
0.136,0.087,-1.004,8.423,-1.953,-5.249
0.131,0.089,-1.012,7.935,-1.282,-4.822
0.133,0.089,-1.019,1.038,-1.343,-2.747

0.121,0.866,-1.596,86.853,-75.073,-161.133
0.125,0.862,-1.608,95.642,-122.803,-217.590
0.114,0.735,-1.638,96.130,-145.325,-248.047
0.114,0.636,-1.618,94.360,-181.885,-298.584
0.111,0.484,-1.512,94.910,-199.097,-317.932
0.096,0.446,-1.464,82.031,-236.755,-352.173
0.080,0.376,-1.351,60.608,-254.578,-369.629
0.022,0.304,-1.325,21.912,-284.485,-400.635
-0.067,0.012,-1.240,22.339,-290.588,-398.560
-0.089,-0.106,-1.191,28.687,-288.574,-381.531
-0.138,-0.182,-1.157,12.390,-284.546,-329.956
-0.222,-0.316,-1.127,-16.174,-294.678,-311.646
-0.253,-0.426,-1.061,-73.181,-315.796,-292.419
-0.386,-0.714,-0.810,-87.463,-313.599,-277.527
-0.425,-0.848,-0.683,-87.708,-298.523,-221.558
-0.409,-1.006,-0.509,-77.148,-295.715,-190.613
-0.398,-1.013,-0.474,-63.965,-299.255,-141.602
-0.396,-0.994,-0.389,-70.740,-302.124,-123.108
-0.438,-0.990,-0.289,-106.201,-296.509,-80.444
-0.448,-0.997,0.034,-125.610,-287.292,-51.270
-0.416,-0.989,0.202,-131.592,-256.470,13.733
-0.275,-0.828,0.361,-124.878,-237.061,41.992
-0.218,-0.795,0.497,-92.590,-192.932,92.896
-0.130,-0.796,0.831,-100.647,-194.458,116.882
-0.038,-0.750,0.970,-126.221,-205.078,165.466
0.165,-0.666,1.253,-146.057,-205.383,185.303
0.317,-0.549,1.406,-195.435,-162.476,217.529
0.586,-0.289,1.585,-188.843,-101.013,236.999
0.675,-0.156,1.574,-171.753,-28.381,255.249
0.703,-0.002,1.537,-169.983,84.900,270.569
0.762,0.337,1.420,-174.561,125.366,273.743
0.850,0.500,1.339,-173.828,188.843,271.057
1.015,0.894,1.099,-166.565,222.351,261.292
1.057,1.081,0.921,-137.207,303.772,210.266
1.153,1.297,0.526,-118.042,346.069,170.715
1.208,1.273,0.370,-108.948,394.287,70.496
1.003,1.344,-0.024,-98.145,389.893,14.832
0.846,1.268,-0.180,-29.175,387.695,-28.564
0.738,1.104,-0.361,106.018,309.021,-118.042
0.948,0.833,-0.930,121.704,240.417,-167.908
1.171,0.699,-1.185,134.094,162.842,-251.282
1.247,0.534,-1.500,140.259,155.518,-280.090
1.096,0.481,-1.559,128.113,124.573,-331.421
0.783,0.472,-1.720,113.708,86.548,-351.929
0.673,0.310,-1.759,117.615,-3.296,-354.675
0.450,-0.145,-1.682,103.577,-38.025,-323.425
0.374,-0.346,-1.602,36.682,-99.121,-224.609
0.286,-0.628,-1.341,7.874,-133.057,-185.730
0.246,-0.704,-1.205,-8.057,-166.809,-163.330
0.178,-0.775,-0.979,-0.732,-216.370,-140.320
0.170,-0.773,-0.906,11.292,-232.727,-127.014
0.150,-0.753,-0.831,3.113,-258.118,-97.046
0.100,-0.686,-0.639,-24.048,-268.127,-84.351
0.070,-0.669,-0.517,-91.003,-274.231,-61.646
-0.016,-0.661,-0.226,-117.065,-269.043,-48.828
-0.052,-0.648,-0.048,-134.888,-250.977,-18.494
-0.116,-0.597,0.340,-124.084,-241.699,-1.282
-0.090,-0.596,0.545,-109.436,-230.164,33.142
0.042,-0.565,0.879,-116.882,-220.337,48.889
0.083,-0.525,1.018,-133.911,-170.593,82.092
0.156,-0.426,1.421,-138.672,-135.376,102.417
0.252,-0.446,1.662,-117.798,-45.959,147.827
0.466,-0.499,1.998,-99.426,4.211,168.579
0.580,-0.473,2.032,-77.271,52.734,185.242
0.704,-0.407,1.954,-52.185,131.836,197.632
0.805,-0.141,1.573,-65.674,159.790,192.810
0.825,0.014,1.351,-78.308,226.074,187.134
0.865,0.221,0.925,-64.758,265.869,184.265
0.833,0.297,0.691,-61.584,313.965,145.569
0.871,0.348,0.203,-84.717,310.181,109.131
0.922,0.353,-0.024,-96.130,304.810,65.552
0.973,0.211,-0.364,-89.355,316.040,68.176
0.976,0.130,-0.507,-102.173,329.468,77.332
0.898,0.016,-0.692,-169.800,360.046,86.914
0.751,0.031,-0.743,-205.383,378.235,80.933
0.596,0.071,-0.819,-242.798,411.011,59.570
0.469,-0.015,-0.950,-246.948,406.738,45.776
0.439,-0.081,-0.955,-268.005,350.403,36.072
0.325,-0.165,-0.864,-281.555,317.261,45.349
0.370,-0.256,-0.795,-274.231,269.104,65.125
0.412,-0.420,-0.690,-246.338,255.310,66.467
0.321,-0.441,-0.680,-159.546,244.629,67.078
0.227,-0.365,-0.741,-110.474,241.333,69.458
0.205,-0.250,-0.871,-65.063,234.192,71.350
0.226,-0.013,-1.159,-25.696,198.425,66.040
0.233,0.028,-1.215,-34.729,171.509,57.251
0.227,0.031,-1.219,-64.819,128.784,41.504
0.234,-0.045,-1.146,-70.557,118.347,37.231
0.260,-0.069,-1.108,-60.730,109.436,31.189
0.265,-0.101,-1.069,-50.781,105.835,27.649
0.243,-0.113,-1.054,-27.710,97.351,24.658
0.207,-0.122,-1.088,-16.479,89.416,25.330
0.227,-0.108,-1.112,-0.793,64.331,23.437
0.232,-0.079,-1.110,4.761,53.589,19.836
0.237,-0.077,-1.096,7.385,48.218,17.456
0.237,-0.069,-1.087,4.761,48.889,15.991
0.221,-0.045,-1.073,0.549,52.185,15.930
0.208,-0.046,-1.060,-3.113,59.021,12.878
0.163,-0.071,-1.063,0.122,60.425,10.864
0.132,-0.086,-1.073,15.259,54.871,10.071
0.120,-0.069,-1.091,23.499,47.607,10.925
0.133,-0.044,-1.089,30.762,31.982,10.254
0.143,-0.004,-1.071,28.442,27.222,8.484
0.130,0.004,-1.062,21.790,24.353,7.568
0.133,-0.006,-1.048,1.282,22.400,11.169
0.152,-0.060,-1.005,-4.822,23.010,11.414
0.126,-0.081,-0.990,2.380,24.475,8.850
0.107,-0.064,-0.985,9.766,24.902,9.460
0.112,-0.036,-0.993,22.278,24.048,6.897
0.134,-0.001,-1.002,24.780,23.987,3.052
0.114,-0.001,-1.013,27.771,25.574,-4.089
0.085,0.005,-1.070,26.917,25.757,-4.761
0.058,0.000,-1.098,18.066,21.912,-2.014
0.041,-0.026,-1.109,12.878,19.348,0.549
0.044,-0.030,-1.100,9.277,15.930,2.258
0.055,-0.026,-1.087,6.226,6.104,2.686
0.073,-0.021,-1.059,6.592,1.282,1.526
0.075,-0.023,-1.045,10.803,-5.981,-1.770
0.076,-0.017,-1.036,13.733,-7.507,-3.235

0.604,-0.121,1.655,-25.696,85.937,207.703
0.635,0.053,1.546,-7.874,135.010,205.322
0.874,0.378,1.293,11.597,156.067,207.764
0.976,0.587,1.127,47.668,197.021,201.782
1.213,0.930,0.851,51.880,216.492,187.256
1.246,1.011,0.773,62.622,234.314,165.527
1.349,1.072,0.672,122.375,264.465,106.506
1.510,1.137,0.357,146.240,268.738,67.261
1.522,1.110,0.171,141.602,269.409,-16.296
1.359,0.888,-0.214,121.521,265.747,-55.908
1.274,0.693,-0.422,102.295,244.202,-106.262
1.203,0.403,-0.894,109.375,227.783,-115.723
1.191,0.349,-1.122,101.562,180.786,-135.742
1.052,0.170,-1.386,82.336,150.208,-148.926
0.959,0.034,-1.439,65.979,117.676,-157.166
0.862,-0.067,-1.486,50.598,49.988,-159.424
0.698,-0.232,-1.518,41.138,16.907,-156.433
0.641,-0.342,-1.479,14.221,-47.058,-143.738
0.521,-0.499,-1.343,4.578,-75.256,-133.789
0.457,-0.521,-1.267,-16.357,-124.390,-111.206
0.328,-0.572,-1.073,-32.837,-146.606,-99.548
0.265,-0.614,-0.948,-60.669,-180.908,-73.059
0.210,-0.616,-0.726,-71.350,-192.322,-59.875
0.194,-0.591,-0.616,-104.492,-205.933,-36.499
0.145,-0.518,-0.382,-126.038,-209.045,-25.757
0.125,-0.486,-0.242,-171.326,-211.853,-4.211
0.059,-0.462,0.105,-189.453,-210.632,8.667
0.043,-0.447,0.293,-201.477,-206.726,24.414
0.016,-0.416,0.484,-211.670,-196.411,61.768
0.035,-0.352,0.935,-210.693,-187.622,81.665
0.139,-0.321,1.169,-189.819,-137.451,118.225
0.364,-0.224,1.560,-179.749,-96.008,131.714
0.433,-0.139,1.692,-174.194,9.705,154.663
0.556,0.051,1.798,-170.837,68.481,168.701
0.614,0.158,1.779,-152.283,162.659,188.293
0.740,0.410,1.532,-134.521,191.528,186.707
0.854,0.538,1.314,-107.910,211.670,175.659
0.969,0.665,1.058,-42.725,258.362,134.460
1.167,0.792,0.568,-17.822,287.292,108.765
1.164,0.807,0.372,4.883,324.524,48.157
0.993,0.638,0.054,9.521,324.890,17.700
0.925,0.501,-0.135,32.532,299.438,-26.794
0.917,0.239,-0.643,52.307,279.175,-42.908
0.964,0.105,-0.860,101.990,231.567,-55.908
0.943,0.006,-1.111,121.277,203.247,-53.955
0.856,0.026,-1.175,126.587,167.908,-49.927
0.797,0.037,-1.229,103.149,87.891,-27.222
0.893,-0.045,-1.245,81.726,55.847,-9.216
0.908,-0.079,-1.201,22.400,14.526,16.907
0.884,-0.074,-1.084,-13.733,4.456,25.452
0.855,-0.080,-0.985,-97.351,-5.493,40.955
0.802,-0.143,-0.724,-138.855,-6.653,48.950
0.811,-0.182,-0.603,-210.632,7.263,74.646
0.854,-0.016,-0.447,-241.882,25.574,91.919
0.880,0.085,-0.390,-290.710,71.533,113.464
0.855,0.127,-0.224,-314.148,95.093,119.263
0.842,0.141,-0.151,-334.595,118.530,122.253
0.839,0.165,-0.115,-333.008,164.062,109.619
0.819,0.218,-0.173,-318.298,187.805,99.609
0.810,0.231,-0.214,-260.681,228.577,80.811
0.706,0.193,-0.309,-222.046,241.943,75.256
0.604,0.198,-0.402,-160.706,251.038,79.346
0.599,0.207,-0.600,-138.977,247.192,81.482
0.630,0.204,-0.683,-98.694,224.915,62.439
0.592,0.162,-0.783,-84.900,212.341,48.523
0.559,0.104,-0.782,-73.059,201.355,37.781
0.523,0.056,-0.792,-42.419,181.152,27.588
0.440,0.048,-0.913,-29.358,166.382,24.353
0.409,0.039,-0.972,-16.296,126.038,17.700
0.382,0.026,-1.062,-11.292,109.497,16.663
0.365,0.028,-1.094,-5.127,90.271,18.005
0.346,0.027,-1.117,-6.714,84.229,19.226
0.354,0.023,-1.108,-17.700,75.134,22.339
0.368,-0.019,-1.051,-22.705,69.153,22.644
0.351,-0.027,-1.024,-24.048,61.462,21.362
0.327,-0.024,-1.013,-13.000,44.617,15.259
0.283,0.001,-1.018,-2.258,36.499,11.475
0.275,0.015,-1.024,16.479,23.132,6.104
0.273,0.053,-1.055,20.081,20.142,5.493
0.271,0.076,-1.083,8.728,22.034,7.507
0.259,0.061,-1.087,-3.174,24.292,8.057
0.245,0.029,-1.064,-18.555,24.475,6.592
0.246,-0.023,-1.018,-17.395,22.095,5.493
0.258,-0.029,-1.002,-11.536,18.433,3.845
0.265,-0.032,-0.970,5.737,8.728,-2.380
0.259,-0.025,-0.973,14.709,5.493,-5.066
0.259,-0.002,-0.993,19.775,3.479,-4.761
0.263,0.045,-1.039,11.108,4.272,-2.869
0.255,0.032,-1.036,-16.541,4.517,0.549
0.250,-0.049,-0.987,-24.902,3.601,1.648
0.255,-0.082,-0.962,-19.531,2.441,1.587
0.261,-0.101,-0.941,-8.911,2.136,0.610
0.265,-0.079,-0.956,10.620,3.235,-0.977
0.262,-0.025,-0.985,13.794,4.333,-1.953
0.252,-0.013,-0.989,12.878,5.371,-3.052
0.243,-0.010,-0.998,5.615,6.042,-3.479
0.238,-0.029,-1.000,0.549,5.005,-2.625
0.239,-0.042,-0.986,-6.226,0.610,-0.671
0.243,-0.054,-0.962,-6.165,-1.831,0.305
0.246,-0.051,-0.955,-2.197,-4.211,0.916
0.256,-0.039,-0.946,0.061,-3.967,0.427
0.262,-0.038,-0.938,4.089,-2.808,-0.793
0.275,-0.020,-0.938,5.432,-2.075,-1.099
0.275,-0.016,-0.945,4.517,-0.244,-1.099
0.258,-0.025,-0.970,3.357,0.977,-0.854
0.245,-0.026,-0.984,0.916,2.930,1.343
0.234,-0.024,-0.999,-0.427,2.991,2.625
0.235,-0.023,-0.998,-1.831,2.441,3.296
0.239,-0.025,-0.990,-2.258,0.977,3.174
0.256,-0.016,-0.980,-0.671,0.916,3.052
0.260,-0.007,-0.983,3.235,0.854,1.953
0.253,0.015,-0.998,3.845,0.854,1.221
0.251,0.021,-1.005,0.549,1.282,0.916
0.257,0.015,-0.998,-2.563,1.831,0.549
0.259,0.001,-0.988,-6.714,1.953,-1.465
0.261,-0.031,-0.973,-6.042,1.648,-2.380
0.257,-0.036,-0.973,-3.784,1.526,-3.113
0.256,-0.019,-0.980,-0.061,2.014,-3.357
0.261,-0.013,-0.979,-1.221,2.136,-3.174

0.929,0.659,1.099,-190.247,126.648,175.598
0.995,0.768,1.031,-154.358,189.636,173.157
1.203,0.948,0.801,-139.832,214.111,170.715
1.261,1.015,0.653,-118.530,271.606,143.494
1.321,1.109,0.353,-109.680,306.458,115.417
1.331,1.201,0.149,-97.290,338.257,80.627
1.074,1.254,-0.192,-9.460,366.394,3.662
0.876,1.163,-0.350,33.936,321.045,-53.284
0.881,1.074,-0.589,55.542,154.785,-177.551
1.260,0.755,-1.018,61.768,101.868,-221.741
1.319,0.591,-1.090,131.348,93.628,-255.981
1.114,0.474,-1.091,183.960,101.318,-263.062
0.936,0.503,-1.097,253.723,64.392,-296.265
0.630,0.524,-1.183,257.202,21.240,-315.735
0.545,0.438,-1.235,239.380,-26.123,-325.195
0.501,0.013,-1.236,165.039,-105.164,-296.936
0.491,-0.226,-1.149,133.057,-128.540,-264.160
0.459,-0.399,-1.025,120.117,-143.005,-209.534
0.269,-0.536,-0.858,132.690,-145.752,-198.853
0.181,-0.579,-0.828,148.254,-176.697,-188.171
0.054,-0.761,-0.730,143.372,-203.064,-175.171
0.040,-0.847,-0.651,106.445,-248.474,-134.399
0.047,-0.938,-0.456,81.726,-257.385,-117.126
0.028,-0.983,-0.339,51.025,-249.756,-87.585
-0.027,-0.974,-0.136,48.645,-237.244,-69.763
-0.053,-0.940,-0.063,28.015,-212.524,-32.776
-0.079,-0.910,0.164,1.038,-204.956,-11.414
-0.006,-0.992,0.383,-50.476,-191.284,39.124
0.200,-0.923,0.684,-89.111,-191.284,57.556
0.218,-0.827,0.833,-122.803,-182.678,76.843
0.395,-0.841,1.283,-173.096,-126.709,136.658
0.562,-0.830,1.493,-207.825,-93.994,163.818
0.648,-0.678,1.632,-251.038,-14.832,205.322
0.787,-0.284,1.729,-219.604,39.490,233.887
0.887,-0.057,1.676,-133.362,130.310,277.954
1.016,0.442,1.411,-104.248,161.621,283.997
1.083,0.669,1.247,-79.895,224.060,264.160
1.304,0.998,0.875,-69.763,267.273,235.291
1.376,0.990,0.732,-42.603,327.637,96.985
1.203,1.034,0.487,-51.758,310.364,-11.292
1.017,1.169,0.313,-52.185,264.893,-108.093
0.944,1.091,0.071,124.329,194.702,-146.973
1.304,0.630,-0.649,184.875,172.058,-135.193
1.372,0.656,-0.899,168.396,178.528,-162.109
1.054,0.658,-1.015,151.428,173.157,-185.791
0.899,0.548,-1.032,106.750,89.722,-220.337
0.754,0.140,-1.019,103.149,46.753,-217.163
0.724,-0.057,-0.980,109.253,11.658,-201.416
0.597,-0.222,-0.905,110.168,-43.457,-164.490
0.547,-0.249,-0.880,103.027,-61.401,-153.442
0.497,-0.292,-0.847,75.745,-88.623,-143.250
0.404,-0.459,-0.714,55.542,-105.469,-135.376
0.393,-0.546,-0.635,14.221,-133.057,-109.619
0.313,-0.650,-0.475,-6.714,-141.052,-95.520
0.262,-0.664,-0.406,-60.608,-147.217,-66.345
0.206,-0.677,-0.249,-98.083,-144.287,-49.988
0.232,-0.693,-0.137,-180.054,-120.239,-10.925
0.285,-0.708,0.139,-208.862,-95.642,12.634
0.345,-0.700,0.277,-237.061,-28.748,64.209
0.516,-0.656,0.513,-250.061,5.676,88.562
0.595,-0.669,0.620,-272.095,73.059,129.700
0.656,-0.629,0.750,-282.959,100.586,144.897
0.669,-0.578,0.758,-290.527,124.573,159.607
0.720,-0.516,0.727,-316.833,163.818,184.448
0.836,-0.379,0.615,-330.688,182.678,193.726
0.839,-0.292,0.539,-338.989,225.891,212.280
0.861,-0.093,0.321,-328.308,253.052,221.252
0.907,0.011,0.180,-300.293,310.486,218.994
0.945,0.201,-0.078,-293.640,333.191,203.613
0.921,0.223,-0.186,-311.523,338.745,146.729
0.644,0.314,-0.371,-330.444,322.021,114.624
0.559,0.386,-0.470,-307.129,329.834,105.835
0.669,0.318,-0.523,-196.472,381.287,123.779
0.608,0.213,-0.662,-168.091,381.775,116.211
0.451,0.206,-0.785,-126.587,365.478,81.970
0.228,0.201,-0.997,-103.882,355.286,72.144
0.181,0.190,-1.076,-54.443,328.796,74.463
0.212,0.237,-1.197,-40.833,311.279,79.468
0.210,0.279,-1.249,-37.781,265.198,72.083
0.148,0.298,-1.348,-43.701,243.225,63.110
0.088,0.281,-1.372,-52.673,218.506,53.162
0.037,0.251,-1.368,-60.913,158.203,39.185
0.007,0.214,-1.356,-54.199,129.211,36.133
0.020,0.215,-1.361,-37.415,85.449,33.264
0.046,0.184,-1.331,-32.593,71.472,30.823
0.042,0.169,-1.307,-22.766,52.795,25.818
0.042,0.191,-1.261,-15.015,45.044,23.865
0.049,0.212,-1.246,-1.587,30.823,17.639
0.073,0.229,-1.227,-0.366,24.719,13.184
0.092,0.213,-1.204,-2.625,18.860,8.972
0.118,0.134,-1.128,-10.376,8.606,3.784
0.128,0.097,-1.094,-11.963,4.456,2.686
0.136,0.075,-1.069,-6.775,-1.221,0.305
0.132,0.064,-1.045,-1.404,-3.052,-1.038
0.120,0.074,-1.048,7.690,-4.944,-1.648
0.128,0.112,-1.057,7.446,-4.883,-0.671
0.140,0.127,-1.052,-6.287,-3.601,1.099
0.164,0.114,-1.005,-16.235,-2.625,1.648
0.167,0.091,-0.979,-26.794,-0.732,1.831
0.160,0.044,-0.945,-24.719,-0.183,0.977
0.153,0.031,-0.948,-18.127,-0.122,-0.671
0.136,0.036,-0.977,1.465,-2.869,-5.432
0.136,0.070,-1.005,9.399,-4.822,-6.775
0.145,0.106,-1.027,4.700,-3.601,-4.333
0.171,0.105,-1.009,-6.409,-1.038,-2.380
0.177,0.077,-0.986,-23.010,3.235,-0.549
0.169,0.005,-0.965,-22.827,4.089,-0.854
0.158,-0.018,-0.969,-7.935,2.380,-2.686
0.151,-0.003,-0.992,1.709,-0.122,-3.113
0.152,0.025,-1.005,12.634,-5.066,-2.502
0.151,0.079,-1.021,10.864,-6.104,-1.404
0.151,0.091,-1.018,-1.953,-4.822,0.793
0.145,0.088,-0.993,-8.362,-3.479,1.038
0.144,0.076,-0.984,-12.207,-2.441,0.732
0.145,0.061,-0.982,-11.169,-2.014,-0.061
0.149,0.038,-0.984,-8.179,-2.502,-0.122
0.148,0.032,-0.981,-1.587,-3.418,-1.160
0.142,0.039,-0.988,0.916,-3.235,-1.648
0.145,0.045,-0.991,2.563,-3.174,-2.197

0.254,0.857,-1.507,48.584,-71.167,-113.281
