aX,aY,aZ,gX,gY,gZ
0.811,0.241,1.617,-185.181,97.229,211.060
0.964,0.517,1.262,-200.562,131.897,191.223
0.948,0.625,1.077,-221.497,171.570,171.204
1.030,0.659,0.755,-250.732,261.780,132.996
1.071,0.606,0.627,-258.118,305.237,111.328
1.047,0.527,0.500,-248.535,370.605,63.904
0.924,0.330,0.286,-233.765,387.085,40.283
0.696,0.255,0.150,-210.510,396.606,14.099
0.561,0.295,-0.349,-216.125,397.949,22.705
0.684,0.315,-0.543,-248.291,411.621,55.542
0.865,0.232,-0.732,-269.348,412.903,53.284
0.842,0.142,-0.738,-278.076,407.410,34.485
0.671,0.047,-0.712,-241.638,378.113,-5.798
0.303,-0.061,-0.769,-201.355,362.793,-7.202
0.234,-0.053,-0.902,-118.835,339.416,9.460
0.237,0.048,-1.209,-90.454,325.195,9.705
0.190,0.055,-1.301,-65.857,282.104,-5.371
0.056,0.045,-1.357,-68.420,252.441,-8.118
0.040,0.005,-1.344,-72.388,176.208,-2.319
0.091,-0.044,-1.315,-71.350,133.423,2.808
0.121,-0.066,-1.286,-64.453,61.035,6.409
0.149,-0.080,-1.202,-59.875,42.358,6.104
0.154,-0.078,-1.157,-55.115,36.011,4.761
0.151,-0.081,-1.113,-39.368,42.297,0.000
0.135,-0.052,-1.071,-27.710,45.654,-0.305
0.148,-0.025,-1.068,-4.700,42.847,2.380
0.168,0.045,-1.102,1.953,38.025,3.418
0.168,0.066,-1.122,-5.066,24.780,3.662
0.166,0.030,-1.092,-14.771,17.517,3.784
0.182,-0.007,-1.055,-24.231,10.315,3.052
0.190,-0.041,-1.013,-19.897,10.681,1.953
0.193,-0.035,-1.003,-10.864,11.841,0.977
0.199,-0.001,-1.017,10.620,11.353,-1.465
0.197,0.014,-1.032,16.907,8.911,-1.953
0.201,0.023,-1.040,14.709,2.197,0.366
0.221,0.023,-1.028,7.874,-1.038,2.197
0.235,0.010,-1.008,-7.751,-4.333,5.493
0.238,-0.027,-0.974,-11.841,-4.089,6.348
0.234,-0.039,-0.958,-7.324,-1.831,6.592
0.240,-0.042,-0.940,0.061,-0.732,6.104
0.241,-0.030,-0.951,13.428,-0.549,4.211
0.233,0.000,-0.979,15.076,-1.404,4.211
0.230,0.018,-0.990,13.428,-1.892,5.127
0.230,0.037,-1.000,2.991,-1.282,8.362
0.233,0.055,-1.004,-4.028,-1.038,9.338
0.234,0.046,-0.993,-12.268,-1.038,8.118
0.225,0.014,-0.975,-10.376,-0.793,6.042
0.217,0.005,-0.975,2.136,-1.038,2.441
0.213,0.020,-0.986,8.850,-1.404,1.648
0.216,0.040,-1.000,13.306,-1.282,1.282
0.210,0.076,-1.037,9.216,-1.160,1.465
0.208,0.072,-1.039,-5.371,-1.160,2.502
0.214,0.023,-1.006,-9.888,-1.526,2.502
0.216,0.002,-0.991,-10.315,-2.197,1.770
0.216,-0.009,-0.981,-3.174,-3.662,-0.671
0.218,-0.013,-0.970,1.587,-4.089,-1.282
0.219,-0.010,-0.974,7.385,-3.784,-1.526

0.078,0.838,-1.578,180.847,-112.549,-299.561
0.077,0.822,-1.560,156.860,-152.222,-346.069
0.087,0.669,-1.527,138.062,-169.067,-366.150
0.059,0.567,-1.497,97.534,-194.885,-399.170
-0.000,0.363,-1.314,75.500,-205.566,-414.307
-0.054,0.248,-1.245,40.222,-229.065,-438.660
-0.167,-0.057,-1.156,43.335,-243.835,-431.152
-0.176,-0.156,-1.107,56.641,-261.353,-407.410
-0.304,-0.239,-1.147,68.726,-313.538,-341.492
-0.326,-0.306,-1.147,48.096,-347.473,-304.871
-0.299,-0.517,-0.969,-21.179,-388.061,-252.319
-0.302,-0.653,-0.805,-44.739,-384.460,-239.807
-0.296,-0.776,-0.651,-42.175,-351.013,-219.604
-0.314,-0.940,-0.521,-26.367,-332.886,-208.862
-0.333,-0.966,-0.498,-13.977,-320.312,-177.734
-0.360,-1.003,-0.413,-29.114,-321.655,-153.931
-0.351,-1.016,-0.326,-92.773,-320.068,-92.957
-0.360,-0.991,-0.093,-132.629,-312.195,-61.951
-0.346,-0.944,0.040,-199.524,-270.142,-5.676
-0.275,-0.837,0.371,-211.914,-233.948,24.719
-0.200,-0.818,0.569,-200.867,-177.917,86.365
-0.058,-0.738,0.795,-193.604,-161.316,113.220
0.050,-0.620,0.891,-172.058,-109.192,164.551
0.402,-0.742,1.131,-167.480,-92.957,176.575
0.393,-0.514,1.155,-264.954,-81.116,189.575
0.556,-0.174,1.229,-282.532,-42.358,214.783
0.682,-0.087,1.224,-290.771,2.014,239.563
0.766,0.019,1.189,-318.481,74.524,261.353
0.916,0.307,1.068,-324.585,109.497,261.292
1.001,0.518,0.946,-318.665,186.707,247.070
1.121,0.910,0.679,-305.176,231.567,237.183
1.123,1.076,0.530,-241.821,332.275,201.660
1.216,1.311,0.136,-195.740,377.136,168.030
1.314,1.388,-0.025,-83.374,437.256,77.454
1.003,1.359,-0.145,-21.301,442.810,29.053
0.716,1.320,-0.302,22.705,406.067,-25.085
0.686,1.323,-0.608,72.937,252.014,-133.484
0.978,1.094,-1.009,109.497,203.003,-166.077
1.028,0.882,-1.023,154.419,132.996,-215.393
1.122,0.592,-1.080,170.959,107.300,-238.342
1.016,0.551,-1.161,238.037,87.769,-273.437
0.804,0.559,-1.263,262.878,73.242,-293.274
0.710,0.494,-1.233,275.818,-3.784,-337.280
0.620,0.276,-1.217,281.677,-46.936,-336.914
0.653,0.222,-1.251,286.377,-75.745,-317.932
0.640,0.192,-1.277,244.385,-102.966,-258.728
0.442,0.052,-1.214,191.772,-121.948,-231.140
0.329,-0.076,-1.104,77.576,-190.796,-185.791
0.308,-0.426,-0.791,37.903,-226.379,-166.626
0.334,-0.553,-0.660,24.170,-254.150,-139.587
0.329,-0.653,-0.557,39.307,-253.723,-124.329
0.276,-0.619,-0.554,28.442,-261.475,-94.971
0.164,-0.570,-0.442,-13.611,-268.982,-82.275
0.116,-0.544,-0.330,-139.893,-271.851,-56.213
0.108,-0.531,-0.013,-208.435,-263.367,-41.382
0.135,-0.530,0.201,-319.519,-227.783,-5.432
0.128,-0.503,0.747,-347.107,-195.618,12.512
0.143,-0.500,1.015,-356.628,-159.363,29.846
0.267,-0.456,1.343,-334.534,-84.961,71.411
0.353,-0.348,1.354,-319.031,-47.791,96.313
0.428,-0.194,1.324,-311.523,27.649,153.564
0.590,0.021,1.314,-314.026,62.622,181.396
0.652,0.156,1.246,-325.134,122.620,209.167
0.870,0.364,0.998,-329.590,153.503,206.543
1.009,0.448,0.816,-351.013,218.384,163.635
1.119,0.611,0.401,-359.253,263.977,131.836
1.146,0.664,0.234,-354.553,370.361,74.158
1.231,0.645,0.096,-326.355,421.448,54.993
1.035,0.552,0.148,-281.067,462.707,41.077
0.762,0.501,0.125,-213.501,487.061,16.235
0.575,0.508,-0.213,-189.758,500.488,13.000
0.476,0.451,-0.424,-169.128,500.305,2.502
0.304,0.426,-0.789,-171.082,484.131,-2.625
0.239,0.403,-0.938,-168.701,452.698,-2.136
0.146,0.352,-1.194,-163.818,420.410,-1.770
0.112,0.307,-1.267,-153.076,305.054,-0.366
0.148,0.144,-1.315,-145.264,237.976,-1.465
0.135,0.045,-1.311,-133.362,177.734,-4.700
0.105,-0.020,-1.317,-101.501,97.412,-8.179
0.102,0.006,-1.365,-89.355,74.585,-9.766
0.093,0.021,-1.326,-78.003,48.401,-15.137
0.117,0.040,-1.189,-72.144,42.358,-15.015
0.160,0.036,-1.139,-56.335,34.851,-12.207
0.210,0.011,-1.047,-47.424,30.090,-11.414
0.213,-0.003,-1.020,-31.311,22.339,-10.132
0.192,-0.021,-1.011,-25.085,20.020,-9.399
0.172,-0.008,-1.024,-16.968,18.860,-7.629
0.162,0.047,-1.036,-15.991,19.409,-6.714
0.167,0.073,-1.020,-18.127,20.447,-4.883
0.189,0.088,-1.001,-26.733,22.034,-0.427
0.211,0.061,-0.982,-29.480,20.386,-0.732
0.215,0.024,-0.966,-26.367,14.282,-3.784
0.185,-0.024,-0.961,-18.494,13.062,-5.127
0.187,-0.000,-0.984,-3.967,14.343,-4.272
0.215,0.073,-1.024,-4.639,14.282,-3.967
0.226,0.074,-1.011,-18.860,13.550,-3.479
0.228,0.016,-0.956,-24.048,13.672,-3.540
0.240,-0.016,-0.937,-22.644,15.259,-4.089
0.237,-0.050,-0.937,-17.090,15.991,-4.761
0.226,-0.038,-0.957,-5.249,16.479,-4.700
0.205,-0.002,-0.992,-2.930,15.320,-4.272
0.203,0.006,-1.005,-3.174,14.221,-3.723
0.198,0.011,-1.023,-8.484,13.611,-2.991
0.180,-0.003,-1.031,-13.245,12.756,-1.831
0.182,-0.019,-1.018,-18.616,9.827,0.793
0.185,-0.048,-0.998,-16.907,8.484,0.488
0.179,-0.052,-0.997,-7.812,7.141,-2.625
0.175,-0.052,-1.007,-2.686,6.958,-3.906
0.171,-0.045,-1.014,3.967,6.470,-4.211
0.173,-0.004,-1.022,3.601,5.920,-3.296
0.178,0.010,-1.019,-3.296,4.333,-2.686
0.184,-0.004,-0.999,-7.263,3.723,-3.113
0.185,-0.020,-0.985,-8.545,3.052,-5.615
0.173,-0.058,-0.978,-5.798,3.479,-7.080
0.170,-0.067,-0.980,-2.136,4.333,-7.385
0.167,-0.040,-1.003,6.409,4.517,-5.554
0.167,-0.021,-1.014,8.179,4.028,-3.723
0.162,-0.004,-1.023,3.784,1.404,-0.732
0.173,0.002,-1.021,-1.160,-0.305,0.244

1.127,0.935,0.756,-411.987,140.503,269.470
1.180,1.152,0.631,-447.754,308.655,215.942
1.029,1.453,0.269,-429.626,375.854,173.767
0.985,1.547,0.046,-305.786,443.970,78.308
0.941,1.439,-0.236,-227.234,436.035,22.766
0.844,1.329,-0.353,-98.328,345.703,-93.201
0.701,1.139,-0.739,-52.612,283.142,-138.123
0.802,1.024,-0.849,-11.841,233.582,-164.185
0.894,0.690,-0.855,80.688,168.396,-192.810
0.909,0.573,-0.874,132.385,136.780,-212.524
0.859,0.532,-0.972,250.793,88.257,-245.911
0.830,0.591,-1.301,294.861,66.956,-253.784
0.822,0.626,-1.449,297.241,5.005,-269.043
0.818,0.551,-1.562,257.996,-29.175,-277.283
0.830,0.451,-1.506,153.748,-78.613,-295.959
0.746,0.181,-1.216,110.657,-92.163,-308.716
0.643,0.006,-1.028,97.168,-99.731,-323.059
0.484,-0.243,-0.748,130.005,-104.492,-308.899
0.470,-0.252,-0.715,186.462,-129.700,-254.578
0.466,-0.196,-0.838,175.720,-149.963,-226.501
0.489,-0.197,-0.887,140.686,-173.401,-200.623
0.484,-0.349,-0.785,44.067,-204.407,-162.231
0.456,-0.466,-0.638,1.282,-203.857,-152.039
0.416,-0.560,-0.498,-30.457,-180.542,-137.512
0.320,-0.615,-0.382,-23.621,-170.898,-126.892
0.295,-0.611,-0.400,-25.269,-178.589,-97.107
0.274,-0.614,-0.348,-45.349,-188.843,-79.102
0.279,-0.623,-0.265,-99.670,-196.533,-40.588
0.214,-0.542,-0.100,-126.892,-188.904,-20.752
0.188,-0.462,-0.021,-184.387,-156.433,20.020
0.217,-0.463,0.294,-217.895,-144.226,38.269
0.277,-0.492,0.492,-267.944,-127.930,67.322
0.434,-0.461,0.779,-274.048,-109.131,80.383
0.474,-0.395,0.890,-262.573,-43.274,109.924
0.515,-0.330,1.083,-255.188,-15.442,123.230
0.552,-0.264,1.109,-256.348,0.061,133.728
0.630,-0.164,1.118,-264.282,29.358,147.339
0.868,-0.029,1.080,-269.653,58.350,152.222
0.950,0.009,1.015,-288.269,133.850,150.330
0.959,0.141,0.854,-301.575,178.223,144.958
0.903,0.207,0.770,-308.533,281.982,138.550
0.909,0.371,0.510,-305.176,332.642,135.803
1.003,0.431,0.343,-296.936,380.676,129.578
1.055,0.465,0.185,-252.869,469.727,103.088
0.853,0.491,-0.054,-235.229,505.798,87.769
0.736,0.523,-0.182,-207.520,560.608,60.974
0.376,0.429,-0.441,-198.669,561.523,41.016
0.316,0.288,-0.597,-180.542,506.958,4.272
0.353,0.116,-0.869,-151.062,472.900,-5.737
0.245,0.118,-1.027,-87.402,397.156,-10.071
0.045,0.233,-1.318,-76.233,349.731,-8.057
0.020,0.192,-1.365,-74.829,299.316,-7.629
0.016,0.057,-1.405,-76.477,207.275,-9.216
0.016,0.028,-1.426,-76.416,165.588,-9.705
0.022,0.019,-1.441,-77.209,92.285,-9.827
0.007,-0.011,-1.434,-74.829,67.322,-7.996
0.042,-0.024,-1.405,-62.073,44.495,1.587
0.108,-0.029,-1.294,-54.749,40.283,5.615
0.124,-0.037,-1.240,-41.626,30.945,6.897
0.130,-0.066,-1.159,-34.119,24.719,5.188
0.135,-0.071,-1.126,-16.357,13.123,4.517
0.153,-0.040,-1.087,-7.690,8.240,5.920
0.160,-0.012,-1.080,-0.427,4.578,6.653
0.169,0.048,-1.078,6.348,2.258,6.226
0.180,0.067,-1.069,3.906,1.709,6.653
0.196,0.072,-1.049,-7.568,-1.343,6.775
0.229,0.052,-0.990,-11.963,-2.136,5.371
0.236,0.031,-0.963,-9.338,0.366,-0.305
0.223,0.000,-0.943,-2.197,2.441,-3.357
0.211,0.005,-0.947,14.160,5.737,-4.517
0.208,0.055,-1.000,17.029,6.836,-1.892
0.213,0.075,-1.018,2.075,4.272,3.174
0.235,0.059,-0.999,-10.498,1.587,4.517
0.248,0.030,-0.978,-20.081,-0.488,5.432
0.259,0.008,-0.957,-21.484,0.305,4.883
0.269,0.009,-0.941,-14.832,2.869,2.380
0.260,0.018,-0.945,1.648,6.714,-5.554
0.231,0.039,-0.977,8.179,7.568,-8.545
0.220,0.047,-1.001,10.742,7.202,-9.583
0.217,0.061,-1.029,5.249,6.409,-7.385
0.225,0.054,-1.024,-13.000,4.395,-3.296
0.230,0.020,-0.991,-20.386,3.967,-3.052
0.223,0.002,-0.972,-23.132,4.700,-3.357
0.222,-0.008,-0.964,-13.306,7.141,-5.798
0.205,-0.005,-0.968,-4.883,6.958,-8.057
0.202,-0.001,-0.973,10.559,3.845,-10.742
0.201,0.024,-0.999,14.465,2.380,-10.071
0.200,0.040,-1.011,10.132,-0.671,-8.606
0.204,0.042,-1.006,3.601,-1.160,-6.836
0.216,0.026,-0.996,-9.155,-1.709,-3.784
0.226,-0.011,-0.966,-11.963,-2.136,-4.028
0.214,-0.024,-0.953,-6.592,-0.427,-4.517
0.210,-0.017,-0.961,-0.793,1.404,-3.479
0.215,-0.003,-0.973,5.737,2.075,-2.502
0.217,0.014,-0.985,5.188,1.221,-2.930
0.214,0.011,-0.985,3.296,0.305,-3.174
0.211,0.002,-0.986,-1.099,-1.099,-1.587
0.216,-0.010,-0.992,-3.540,-1.770,-0.244
0.219,-0.015,-0.987,-7.141,-2.136,1.282
0.221,-0.021,-0.973,-6.897,-1.709,1.282
0.221,-0.020,-0.969,-2.808,-0.671,0.793
0.218,-0.010,-0.969,-0.122,-0.244,0.244
0.213,-0.006,-0.971,3.357,0.671,-0.793
0.207,-0.001,-0.987,3.967,1.038,-0.549
0.208,0.003,-0.996,1.099,0.061,0.671
0.210,0.003,-0.995,-2.197,-0.916,1.160
0.212,-0.004,-0.982,-5.432,-1.770,1.465
0.217,-0.017,-0.952,-7.568,-2.502,1.343
0.215,-0.017,-0.947,-5.859,-2.136,1.038
0.213,-0.013,-0.952,-0.427,0.122,1.038
0.214,-0.004,-0.976,1.343,1.221,1.038
0.212,-0.003,-0.984,1.709,2.258,0.427
0.204,0.000,-0.993,1.160,2.197,0.183
0.204,0.002,-0.995,-0.244,1.038,0.366
0.207,0.002,-0.991,-1.099,0.183,0.610
0.209,-0.001,-0.989,-1.892,-0.732,1.038
0.214,-0.006,-0.987,-1.465,-0.549,0.732
0.214,-0.006,-0.986,-0.244,-0.122,0.122
0.212,0.001,-0.991,3.418,0.305,-0.977

0.166,1.019,-1.644,295.898,-150.330,-329.407
0.220,1.067,-1.680,237.366,-177.429,-375.488
0.267,0.916,-1.599,189.209,-205.200,-397.217
0.226,0.732,-1.428,95.581,-276.306,-441.833
0.056,0.171,-1.196,81.299,-304.321,-451.660
0.084,0.006,-1.177,143.494,-317.749,-405.762
0.112,0.035,-1.178,167.786,-316.040,-372.375
0.038,0.051,-1.207,103.271,-328.491,-316.895
-0.038,-0.173,-1.128,34.424,-342.712,-293.884
-0.040,-0.396,-0.960,-23.376,-348.633,-273.743
-0.043,-0.621,-0.763,-65.918,-311.340,-241.943
-0.109,-0.900,-0.485,-58.472,-280.273,-224.548
-0.146,-0.987,-0.399,-22.644,-235.718,-179.810
-0.211,-1.072,-0.284,-14.343,-234.924,-156.982
-0.216,-1.042,-0.260,-41.382,-250.244,-107.422
-0.169,-0.981,-0.166,-73.059,-251.831,-78.918
-0.149,-0.977,-0.039,-146.423,-237.244,-21.790
-0.102,-0.923,0.292,-165.283,-216.553,8.850
-0.057,-0.881,0.457,-162.231,-170.898,70.435
0.084,-0.739,0.654,-153.015,-158.386,97.900
0.180,-0.650,0.689,-141.235,-125.183,155.396
0.468,-0.557,0.827,-135.925,-96.252,182.312
0.549,-0.504,0.874,-171.082,-70.007,204.529
0.617,-0.251,0.962,-209.778,-66.284,210.205
0.742,-0.120,0.984,-242.249,-15.015,228.455
0.938,0.118,0.959,-247.375,23.437,232.239
0.946,0.267,0.912,-258.118,59.753,230.041
0.918,0.432,0.851,-281.372,121.155,216.431
0.930,0.736,0.717,-283.081,147.034,209.290
0.956,0.875,0.633,-249.329,200.745,194.153
1.027,1.139,0.376,-218.994,229.675,182.007
1.077,1.234,0.210,-158.020,290.649,133.545
1.265,1.291,-0.000,-128.052,316.345,90.576
1.161,1.334,-0.087,-87.891,340.698,-10.559
0.976,1.377,-0.257,-44.250,367.981,-44.495
0.862,1.285,-0.352,0.061,376.587,-80.261
0.778,1.060,-0.627,35.095,291.260,-173.401
0.759,0.947,-0.781,54.199,226.501,-215.515
0.760,0.831,-0.932,121.033,125.488,-268.433
0.812,0.594,-1.174,155.029,99.487,-284.363
0.839,0.489,-1.243,198.242,64.392,-316.162
0.770,0.334,-1.255,213.562,42.236,-333.923
0.652,0.268,-1.214,249.573,1.709,-347.534
0.528,0.140,-1.175,262.512,-13.245,-335.144
0.524,0.064,-1.169,240.173,-46.082,-286.865
0.456,-0.096,-1.165,208.679,-70.007,-257.446
0.393,-0.168,-1.162,122.986,-143.066,-197.021
0.330,-0.396,-0.991,83.557,-183.228,-170.105
0.324,-0.519,-0.835,60.120,-211.304,-147.339
0.309,-0.599,-0.691,54.077,-217.834,-121.521
0.316,-0.612,-0.585,57.861,-213.501,-115.845
0.356,-0.635,-0.596,58.716,-225.403,-95.459
0.363,-0.640,-0.568,43.884,-234.070,-78.735
0.337,-0.589,-0.518,-42.664,-226.868,-43.396
0.296,-0.467,-0.361,-111.023,-213.013,-28.015
0.288,-0.429,-0.238,-263.672,-180.725,-3.113
0.371,-0.409,0.054,-329.102,-161.743,8.057
0.398,-0.450,0.279,-394.409,-109.741,39.307
0.445,-0.521,0.710,-393.677,-77.209,60.364
0.459,-0.494,0.831,-341.309,-1.587,117.004
0.515,-0.362,0.912,-304.932,30.396,149.719
0.550,-0.232,0.839,-289.490,45.166,177.551
0.593,-0.096,0.774,-317.993,61.218,214.600
0.830,0.067,0.768,-329.102,82.642,220.215
0.979,0.120,0.727,-323.364,146.606,184.570
1.061,0.291,0.473,-309.326,186.340,151.917
1.028,0.400,0.324,-294.678,273.743,103.577
0.994,0.501,0.121,-293.030,316.528,95.032
0.956,0.503,0.037,-264.404,384.338,90.332
0.618,0.433,-0.193,-243.347,395.996,86.182
0.677,0.433,-0.374,-222.900,396.606,84.412
0.705,0.452,-0.683,-166.565,387.207,76.965
0.659,0.454,-0.823,-145.813,369.751,60.364
0.610,0.445,-0.935,-126.282,339.111,23.987
0.505,0.408,-1.104,-119.141,332.397,14.709
0.455,0.373,-1.130,-103.577,312.683,13.794
0.360,0.258,-1.070,-94.177,292.908,14.709
0.323,0.205,-1.070,-69.641,235.779,9.521
0.258,0.151,-1.222,-55.786,201.721,5.981
0.222,0.165,-1.306,-44.128,132.996,6.287
0.189,0.243,-1.367,-48.767,106.018,8.423
0.213,0.238,-1.329,-59.082,87.402,9.277
0.242,0.191,-1.265,-76.233,70.679,3.662
0.216,0.046,-1.129,-72.815,67.261,-0.061
0.186,0.003,-1.089,-41.748,58.411,1.831
0.188,0.038,-1.094,-24.109,52.246,5.310
0.191,0.099,-1.133,-16.174,38.940,7.568
0.195,0.165,-1.132,-28.381,31.738,5.981
0.194,0.129,-1.079,-51.758,22.888,0.977
0.183,0.018,-0.994,-51.208,22.583,-0.671
0.175,-0.012,-0.985,-42.603,23.743,-1.526
0.173,-0.017,-0.990,-18.555,25.513,-1.709
0.177,0.025,-1.006,-9.583,24.536,-1.343
0.178,0.052,-1.017,-3.784,20.752,-0.183
0.182,0.089,-1.033,-8.057,18.616,0.488
0.186,0.082,-1.016,-24.414,14.160,2.075
0.201,0.036,-0.970,-28.503,12.878,2.197
0.206,0.015,-0.957,-21.667,10.925,0.183
0.215,-0.009,-0.947,-12.817,10.376,-1.587
0.213,-0.005,-0.967,4.883,10.986,-4.028
0.198,0.028,-1.012,7.263,11.108,-3.357
0.199,0.042,-1.013,4.333,10.437,-1.526
0.205,0.051,-1.006,-7.324,7.874,1.160
0.217,0.047,-0.993,-12.512,6.409,1.160
0.215,0.028,-0.979,-14.587,4.822,-1.465
0.209,-0.009,-0.960,-10.315,5.432,-2.869
0.202,-0.014,-0.969,1.648,7.446,-4.333
0.185,0.005,-0.995,4.517,7.690,-3.967
0.181,0.020,-1.001,4.028,6.653,-2.197
0.181,0.044,-1.006,1.282,5.676,-1.648
0.177,0.046,-1.009,-2.747,5.127,-1.587
0.182,0.016,-0.996,-11.414,4.700,-1.526
0.185,-0.004,-0.982,-13.123,4.089,-1.587
0.183,-0.018,-0.972,-7.629,3.357,-2.686
0.167,-0.017,-0.990,-3.113,3.784,-3.113
0.161,-0.010,-1.000,-0.122,3.723,-2.197
0.174,0.003,-0.995,-1.221,3.418,-1.709
0.179,0.008,-0.992,-3.723,3.906,-2.197
0.162,-0.008,-0.990,-4.028,4.639,-2.625

0.908,1.281,0.470,-232.361,140.808,230.164
0.960,1.408,0.355,-209.167,176.575,177.429
1.226,1.470,0.224,-197.327,185.913,142.639
1.295,1.489,0.143,-115.356,234.253,81.604
1.205,1.456,0.056,-63.171,258.545,53.467
1.106,1.413,0.017,-23.926,263.123,22.339
1.102,1.361,-0.060,23.865,216.736,-48.706
1.235,1.186,-0.265,47.791,189.758,-83.984
1.307,1.073,-0.359,104.614,158.325,-151.733
1.328,0.930,-0.567,136.475,151.245,-184.814
1.220,0.913,-0.711,191.101,129.089,-246.399
1.126,0.759,-1.152,196.960,102.417,-269.958
1.186,0.628,-1.317,172.546,45.044,-291.565
1.086,0.358,-1.371,155.579,24.231,-290.894
0.984,0.216,-1.311,140.869,6.226,-284.912
0.907,0.066,-1.239,139.099,-35.767,-262.329
0.733,-0.143,-1.191,155.151,-59.937,-245.300
0.652,-0.163,-1.234,165.100,-110.474,-203.003
0.559,-0.291,-1.211,146.484,-130.798,-179.382
0.543,-0.404,-1.102,113.220,-156.006,-140.259
0.476,-0.457,-0.940,109.253,-165.771,-129.150
0.413,-0.431,-0.908,95.276,-189.331,-114.990
0.335,-0.471,-0.762,78.186,-200.806,-105.957
0.315,-0.514,-0.643,44.250,-212.891,-78.491
0.218,-0.536,-0.439,31.311,-214.661,-64.453
0.172,-0.508,-0.376,2.563,-219.238,-40.771
0.126,-0.446,-0.210,-17.151,-220.032,-30.884
0.124,-0.456,-0.071,-37.537,-216.980,-20.264
0.118,-0.435,0.217,-79.163,-205.933,3.662
0.120,-0.389,0.361,-99.976,-193.176,16.113
0.131,-0.341,0.505,-158.875,-152.222,38.940
0.163,-0.289,0.820,-193.481,-128.113,52.002
0.217,-0.300,0.981,-232.849,-70.313,87.585
0.393,-0.279,1.239,-231.323,-35.461,106.323
0.496,-0.271,1.322,-193.115,47.729,138.550
0.702,-0.167,1.295,-190.430,81.787,148.926
0.762,0.005,1.143,-233.459,138.428,156.555
0.903,0.214,0.851,-267.517,172.302,156.006
0.955,0.249,0.718,-303.833,205.017,148.865
1.000,0.293,0.465,-354.614,270.447,127.380
1.024,0.296,0.371,-360.290,308.044,119.141
1.073,0.319,0.268,-326.721,388.489,104.187
1.033,0.326,-0.014,-300.476,425.659,93.994
0.833,0.282,-0.139,-279.236,458.069,82.336
0.588,0.209,-0.398,-279.846,450.256,82.031
0.649,0.183,-0.542,-237.793,423.340,72.083
0.575,0.181,-0.814,-196.716,411.011,62.744
0.485,0.198,-0.912,-161.682,396.301,53.467
0.384,0.224,-1.086,-121.704,361.877,40.771
0.319,0.229,-1.178,-106.262,343.262,35.400
0.241,0.232,-1.260,-95.825,290.588,25.879
0.089,0.229,-1.360,-93.689,251.404,20.447
0.047,0.230,-1.391,-81.543,158.691,13.855
0.061,0.249,-1.419,-75.562,119.202,12.085
0.086,0.231,-1.389,-69.336,79.590,5.798
0.113,0.185,-1.325,-67.078,73.547,4.578
0.135,0.168,-1.299,-66.101,60.852,7.629
0.168,0.078,-1.202,-63.904,51.208,7.812
0.162,0.024,-1.154,-56.213,40.649,6.409
0.150,-0.007,-1.127,-24.353,21.973,2.747
0.140,0.009,-1.116,-7.690,14.954,2.136
0.152,0.042,-1.107,10.925,6.714,2.075
0.184,0.127,-1.081,11.475,5.249,1.831
0.199,0.156,-1.077,-7.629,2.563,1.831
0.224,0.114,-1.018,-22.827,0.671,1.587
0.227,0.058,-0.970,-36.255,-0.183,-1.770
0.210,-0.046,-0.899,-29.419,1.648,-4.089
0.187,-0.055,-0.898,-15.320,4.028,-4.639
0.204,0.014,-0.962,16.296,5.493,0.244
0.218,0.072,-1.008,22.400,3.479,2.197
0.226,0.125,-1.036,2.563,-1.465,3.357
0.238,0.118,-0.996,-15.381,-2.380,3.784
0.249,0.075,-0.954,-35.522,-0.671,3.540
0.252,-0.002,-0.896,-33.081,1.465,2.014
0.239,-0.024,-0.887,-9.216,6.165,-2.075
0.206,-0.016,-0.931,6.592,8.057,-3.235
0.196,0.024,-0.986,23.071,8.667,-1.892
0.193,0.117,-1.066,16.235,6.958,0.366
0.201,0.121,-1.060,1.526,3.784,2.869
0.210,0.100,-1.035,-26.367,-3.113,4.883
0.217,0.029,-0.965,-31.006,-4.944,4.089
0.213,-0.001,-0.941,-18.921,-3.967,0.244
0.213,-0.008,-0.937,-6.714,-2.136,-2.197
0.210,0.010,-0.955,13.428,1.892,-5.432
0.198,0.058,-1.011,16.357,2.869,-5.066
0.198,0.081,-1.038,3.479,1.709,-1.892
0.210,0.066,-1.031,-9.277,0.061,-0.793
0.212,0.026,-1.000,-22.949,-2.014,-0.366
0.212,-0.032,-0.967,-18.738,-2.075,-0.916
0.209,-0.031,-0.974,-10.254,-1.709,-1.831
0.207,-0.017,-0.989,3.967,-1.648,-3.113
0.209,0.020,-1.011,5.432,-2.136,-3.052
0.213,0.031,-1.017,-0.977,-4.211,-1.709
0.223,0.020,-1.002,-5.737,-5.859,-1.221
0.226,0.005,-0.985,-8.850,-7.935,-1.709
0.229,-0.007,-0.971,-6.897,-7.935,-1.892
0.232,-0.005,-0.970,-2.808,-6.409,-1.953
0.228,0.004,-0.974,-2.258,-4.944,-2.075
0.224,0.005,-0.977,-3.418,-1.831,-1.465
0.222,0.009,-0.981,-4.211,-1.221,-0.916
0.222,0.011,-0.985,-6.836,-2.563,0.000
0.215,-0.001,-0.981,-7.507,-3.845,0.061
0.212,-0.010,-0.970,-2.258,-6.897,-0.244
0.229,-0.004,-0.961,2.869,-7.751,0.000
0.237,0.013,-0.972,7.385,-7.263,0.122
0.238,0.036,-0.988,6.836,-4.150,-0.427
