aX,aY,aZ,gX,gY,gZ
0.059,0.125,0.970,-13.855,6.531,4.517
0.065,0.140,0.966,-3.723,3.662,4.944
0.067,0.119,0.952,-0.122,3.113,3.662
0.061,0.102,0.950,-6.226,3.052,1.404
0.060,0.101,0.969,-11.902,2.991,1.160
0.067,0.112,0.984,-15.625,2.808,1.282
0.067,0.131,0.996,-19.531,2.991,1.221
0.062,0.152,1.019,-13.611,1.953,0.916
0.063,0.139,1.026,7.690,-0.854,0.977
0.063,0.113,0.997,7.507,0.122,1.587

-0.223,0.307,3.151,74.036,239.441,-22.644
-0.354,0.380,3.527,117.065,419.434,-19.287
-0.817,0.498,3.921,159.973,519.653,-14.832
-1.091,0.582,3.859,233.032,718.811,-1.221
-1.437,0.691,3.110,269.958,801.941,5.615
-1.380,0.642,2.570,369.080,857.178,31.433
-1.139,0.369,1.557,420.654,835.449,50.476
-1.186,0.132,1.119,455.811,810.852,79.102
-1.355,-0.072,0.717,410.706,802.063,175.110
-1.561,-0.110,-0.042,347.229,805.054,229.553
-1.500,0.027,-0.321,236.389,771.179,296.570
-1.261,0.421,-0.710,200.623,736.694,301.941
-1.189,0.615,-0.823,173.035,657.715,269.775
-1.057,0.765,-0.821,186.035,609.192,241.638
-1.066,0.711,-0.721,177.429,512.085,184.814
-1.305,0.500,-0.401,152.283,470.276,166.199
-1.470,0.426,-0.319,130.554,432.068,156.128
-1.737,0.534,-0.421,91.858,374.268,156.616
-1.840,0.709,-0.525,64.087,351.746,157.898
-1.933,0.889,-0.649,35.217,309.326,139.465
-1.976,1.125,-1.174,44.434,280.090,117.249
-1.924,1.293,-1.788,87.402,148.560,41.931
-1.311,0.958,-1.767,69.458,67.200,6.958
-0.886,0.543,-1.063,-56.946,2.747,-16.724
-0.375,0.106,-0.146,-59.753,-6.775,-18.555
-0.234,0.099,-0.138,-16.602,7.263,-5.981
-0.182,0.270,-0.514,-11.719,29.114,3.174
-0.253,0.384,-0.727,17.151,43.396,11.536
-0.439,0.579,-1.022,34.241,32.715,7.141
-0.559,0.631,-0.994,37.842,17.090,-0.244
-0.646,0.633,-0.853,13.611,-4.028,-11.841
-0.600,0.558,-0.639,0.732,-5.249,-13.794
-0.524,0.518,-0.664,-10.071,-3.479,-13.367
-0.376,0.455,-0.807,-13.550,-5.859,-10.864
-0.328,0.443,-0.830,-24.170,-16.357,-3.723
-0.328,0.463,-0.779,-24.231,-22.095,-2.014
-0.347,0.475,-0.746,-15.015,-28.259,-6.104
-0.449,0.504,-0.708,-14.404,-28.809,-10.437
-0.494,0.519,-0.700,-14.526,-25.513,-18.677
-0.584,0.542,-0.762,-16.541,-26.245,-22.156
-0.657,0.565,-0.823,-24.841,-41.870,-31.189
-0.953,0.646,-0.953,-26.733,-56.885,-41.870
-1.148,0.678,-1.029,-10.315,-105.835,-74.646
-1.411,0.759,-1.199,-4.822,-141.907,-86.914
-1.489,0.824,-1.244,-10.254,-185.242,-98.206
-1.659,0.999,-1.219,-42.725,-282.593,-133.240
-1.741,1.036,-1.183,-57.434,-329.102,-157.715
-1.864,0.970,-1.165,-79.529,-418.701,-203.064
-1.952,0.916,-1.182,-100.159,-466.797,-217.895
-2.057,0.871,-1.231,-173.523,-577.393,-222.656
-2.136,0.862,-1.347,-223.328,-640.259,-210.876
-2.106,0.896,-1.311,-320.374,-756.836,-167.114
-2.113,0.991,-0.973,-366.211,-807.678,-139.099
-2.241,1.070,-0.718,-447.632,-926.025,-99.548
-2.830,1.470,-0.026,-454.040,-1004.883,-108.765
-3.324,1.668,0.433,-387.268,-1192.139,-180.298
-4.000,1.629,1.900,-354.858,-1270.508,-215.149
-4.000,1.341,2.993,-342.590,-1232.422,-221.741
-3.493,0.733,4.000,-362.061,-1048.462,-184.937
-2.689,0.618,4.000,-354.797,-518.188,-93.567
-1.467,0.383,3.518,-289.795,-328.979,-60.303
-1.184,0.279,3.042,-144.958,-229.919,5.920
-0.644,0.514,3.105,-111.389,-243.042,33.203
-0.377,0.615,3.390,-71.350,-229.065,41.565
-0.196,0.506,3.366,65.247,-76.721,11.597
-0.130,-0.020,2.334,111.572,13.916,5.066
-0.109,-0.138,1.751,103.394,99.792,39.917
0.075,0.063,1.021,75.500,92.712,62.927
0.176,0.253,0.861,25.513,47.852,70.435
0.232,0.468,0.819,6.653,28.076,52.368
0.181,0.438,0.888,-6.653,-1.343,10.986
0.057,0.227,1.105,0.977,-10.620,1.038
0.030,0.162,1.181,7.324,-13.550,0.244
0.027,0.151,1.193,1.587,-1.160,12.268
0.061,0.228,1.087,-6.042,8.118,18.677
0.075,0.268,1.038,-21.973,17.883,24.841
0.089,0.311,0.960,-26.306,18.372,23.682
0.087,0.294,0.941,-15.015,13.733,18.005
0.093,0.238,0.948,-12.573,11.780,16.479
0.085,0.221,0.944,-16.418,11.169,15.991
0.076,0.221,0.936,-27.954,11.414,15.991
0.057,0.255,0.941,-27.832,11.536,14.465
0.048,0.264,0.958,-23.010,13.123,10.559
0.042,0.264,0.963,-20.081,14.954,8.301
0.035,0.252,0.938,-12.146,18.799,3.845
0.029,0.211,0.870,-11.597,19.714,3.357
0.039,0.204,0.846,-16.113,17.700,1.892
0.037,0.200,0.841,-15.320,12.634,0.732
0.042,0.204,0.861,-14.099,5.066,2.197
0.050,0.219,0.894,-16.418,-4.089,7.141
0.071,0.274,0.918,-20.569,-2.808,6.958
0.075,0.295,0.911,-11.230,-4.456,4.944
0.062,0.269,0.955,-2.380,-8.667,4.822
0.064,0.259,0.983,-5.737,-7.263,3.967
0.058,0.268,1.001,-14.038,-2.258,3.235
0.061,0.272,1.013,-26.672,8.057,3.296
0.068,0.289,1.014,-28.564,12.207,2.747
0.074,0.295,0.989,-25.513,15.015,1.465
0.078,0.294,0.965,-4.883,11.719,1.953
0.077,0.260,0.964,4.150,8.728,4.028
0.079,0.251,0.954,1.831,11.475,5.981
0.088,0.252,0.908,-3.540,12.817,6.592
0.093,0.264,0.906,-14.648,9.216,8.484
0.101,0.305,0.942,-14.587,6.348,7.263
0.097,0.306,0.961,-8.972,3.235,5.310
0.093,0.290,0.970,-0.671,2.136,1.099
0.095,0.262,0.973,-4.578,3.845,0.061
0.093,0.261,0.966,-12.146,5.249,-0.671
0.082,0.246,0.971,-7.507,4.211,-0.366
0.082,0.245,0.978,-0.244,3.479,3.906
0.097,0.276,0.968,0.793,3.784,5.615
0.105,0.290,0.962,0.977,4.456,4.150
0.107,0.289,0.947,0.549,4.395,2.014
0.101,0.275,0.939,1.099,3.845,0.366
0.093,0.259,0.938,1.038,3.479,0.305
0.089,0.254,0.935,-0.793,3.906,1.099
0.089,0.257,0.939,-0.061,3.235,2.380
0.092,0.284,0.933,1.343,2.502,3.418
0.095,0.296,0.924,2.808,0.671,3.052

-0.178,0.678,2.720,44.250,8.789,3.479
-0.314,0.889,3.560,85.937,107.605,2.991
-1.172,1.226,4.000,153.381,237.488,-3.235
-2.207,1.235,4.000,334.106,663.757,8.423
-4.000,1.041,3.975,401.611,882.751,44.739
-4.000,0.916,3.959,454.773,1049.744,97.656
-4.000,0.838,3.766,522.278,1192.566,220.703
-3.931,0.598,2.755,512.634,1208.801,268.860
-3.967,0.416,2.316,405.884,1238.953,325.317
-4.000,0.284,1.189,346.130,1248.474,351.624
-4.000,0.397,0.405,276.733,1172.363,409.363
-3.999,0.735,-0.956,269.165,1082.092,424.072
-3.999,0.915,-1.417,254.822,974.304,422.485
-4.000,1.177,-2.172,199.097,711.853,376.648
-4.000,1.445,-2.659,144.165,558.716,349.915
-4.000,1.970,-3.276,45.044,227.173,234.558
-3.380,2.212,-3.218,30.884,41.504,126.282
-2.214,1.520,-2.317,-71.777,-241.150,-33.142
0.740,0.148,0.031,-78.430,-291.443,-60.669
1.725,-0.349,1.342,-46.875,-203.735,-29.480
1.982,-0.219,2.144,-24.292,-80.566,5.127
1.540,0.227,1.128,48.279,166.260,19.470
0.087,0.703,-1.147,57.007,211.853,2.747
-0.586,0.671,-1.680,43.579,208.740,-8.728
-0.973,0.616,-1.879,-4.272,133.728,6.165
-1.078,0.660,-1.579,-29.846,83.862,18.921
-0.987,0.727,-1.232,-48.950,16.724,10.132
-0.651,0.672,-0.846,-36.743,6.348,-10.986
-0.447,0.541,-0.877,-11.658,-10.010,-38.452
-0.112,0.343,-0.975,-11.658,-19.531,-35.095
-0.043,0.343,-0.893,-11.475,-24.597,-8.240
-0.042,0.423,-0.684,-5.005,-18.738,3.357
-0.068,0.490,-0.656,1.465,1.770,13.733
-0.242,0.686,-0.663,-2.747,10.254,11.353
-0.338,0.760,-0.706,-11.536,16.541,1.038
-0.517,0.684,-0.885,-20.813,16.968,-33.142
-0.617,0.586,-0.973,-18.311,9.155,-46.204
-0.757,0.528,-1.022,-18.250,-21.973,-53.833
-1.085,0.573,-1.077,-16.846,-44.434,-51.514
-1.270,0.664,-1.134,-27.649,-103.821,-64.453
-1.800,0.942,-1.273,-40.894,-142.761,-87.280
-2.161,1.026,-1.389,-52.246,-258.362,-160.645
-2.665,0.998,-1.783,-55.725,-337.280,-192.993
-2.726,0.969,-1.997,-114.258,-528.137,-217.041
-2.625,0.975,-2.089,-173.889,-638.428,-218.994
-2.613,0.948,-1.833,-328.430,-836.914,-166.931
-2.543,1.061,-0.832,-401.733,-889.709,-110.596
-2.510,1.118,-0.240,-416.870,-1028.076,-70.923
-3.285,0.958,0.922,-334.290,-1177.429,-109.863
-3.834,0.721,1.802,-231.873,-1315.613,-148.499
-3.873,0.157,3.799,-139.221,-1308.411,-140.259
-3.159,0.198,4.000,-197.144,-1134.460,-105.164
-2.277,0.496,4.000,-366.150,-646.912,-65.186
-1.392,0.580,3.851,-303.467,-485.535,-72.083
-1.136,0.175,3.803,13.916,-383.179,-59.937
-0.304,-0.109,3.771,49.561,-326.904,-27.405
0.015,0.062,3.436,-77.881,-120.056,18.738
0.238,0.155,2.158,-96.252,-42.175,23.682
0.244,0.069,1.594,-28.259,-2.258,33.813
0.327,0.133,1.081,-10.132,-5.676,45.593
0.371,0.313,1.025,-19.775,-1.282,56.213
0.376,0.563,0.898,-14.893,0.977,44.434
0.350,0.556,0.897,-4.211,-7.446,24.109
0.301,0.482,1.035,-2.991,-38.391,-12.695
0.216,0.281,1.351,-10.620,-36.926,-20.996
0.193,0.180,1.293,-20.996,-3.967,-12.390
0.196,0.193,0.958,-24.963,4.150,2.869
0.228,0.297,0.933,-25.085,-8.423,20.264
0.243,0.370,1.051,-21.179,-14.038,16.541
0.226,0.335,1.075,-15.564,-8.240,8.240
0.212,0.272,1.068,-10.803,-3.113,7.874
0.217,0.256,1.052,-5.127,1.343,7.874
0.219,0.246,1.027,0.183,11.963,7.935
0.202,0.252,0.945,-3.784,16.724,9.094
0.199,0.274,0.900,-16.724,17.761,11.719
0.213,0.304,0.863,-16.968,14.160,10.437
0.211,0.287,0.862,-11.230,8.362,5.859
0.185,0.228,0.816,-9.277,6.714,6.470
0.178,0.218,0.797,-7.080,3.479,8.423
0.176,0.231,0.810,-10.010,-5.798,11.963
0.188,0.298,0.883,-12.878,-8.484,12.817
0.192,0.312,0.898,-4.822,-11.414,8.606
0.182,0.287,0.873,-2.930,-12.695,5.676
0.181,0.276,0.881,-12.390,-13.062,3.540
0.184,0.298,0.930,-17.273,-11.841,3.052
0.180,0.317,0.967,-17.578,-9.460,2.625
0.168,0.332,1.022,-16.357,-6.775,2.991
0.168,0.327,0.999,-14.526,-2.930,3.052
0.169,0.320,0.961,-5.554,0.793,4.089
0.168,0.309,0.891,-3.784,1.343,4.150
0.172,0.314,0.857,-10.376,0.122,3.052
0.174,0.322,0.845,-12.878,-3.174,3.052
0.175,0.318,0.879,-12.207,-7.812,2.380
0.171,0.305,0.916,-11.597,-7.324,0.977
0.167,0.305,0.918,-10.681,-6.836,2.258
0.170,0.325,0.936,-8.789,-7.202,3.723
0.177,0.337,0.952,-5.493,-7.629,4.456
0.177,0.344,0.963,-3.235,-4.211,3.906
0.170,0.356,0.941,-5.737,-0.671,3.540
0.177,0.364,0.927,-7.812,1.282,1.160
0.178,0.347,0.920,-7.690,0.305,-0.427
0.173,0.328,0.912,-12.512,-0.061,-1.282
0.180,0.327,0.891,-15.076,-0.061,-0.488
0.180,0.340,0.899,-13.245,-3.235,1.648
0.173,0.356,0.939,-10.193,-3.662,1.221
0.169,0.352,0.945,-4.700,-3.906,0.061
0.163,0.336,0.949,4.333,-4.211,-1.038
0.158,0.309,0.920,1.465,-2.258,-0.305
0.165,0.322,0.904,-7.324,0.488,1.404
0.169,0.349,0.895,-9.644,0.244,0.732
0.169,0.348,0.903,-10.010,-1.465,-0.183
0.167,0.341,0.918,-8.545,-1.953,-0.061
0.162,0.335,0.915,-6.104,-2.502,1.343
0.166,0.338,0.893,-4.639,-2.502,2.319
0.171,0.346,0.885,-3.174,-2.319,2.380
0.172,0.355,0.884,-3.418,-3.479,0.854
0.159,0.358,0.914,-2.014,-4.700,0.427
0.156,0.347,0.925,3.052,-3.906,-0.244
0.158,0.329,0.910,2.014,-2.441,-0.122

0.058,0.995,2.380,28.381,-9.155,-33.325
-0.047,1.307,3.348,65.125,52.124,-86.548
-0.938,1.485,4.000,134.460,182.617,-123.047
-1.978,1.336,4.000,366.516,647.766,-120.361
-3.811,1.326,3.970,456.299,869.018,-75.562
-3.986,1.281,3.886,513.000,1019.165,-25.940
-3.721,1.176,3.553,565.857,1118.530,67.505
-3.239,0.958,2.680,572.754,1118.225,107.422
-3.455,0.677,2.279,540.710,1133.362,181.946
-4.000,0.211,0.740,470.215,1141.113,256.104
-4.000,0.365,-0.082,253.296,1080.261,397.705
-3.997,1.038,-0.993,195.618,994.873,408.813
-3.991,1.183,-1.163,196.167,769.714,336.609
-4.000,1.179,-1.291,174.683,669.922,297.668
-4.000,1.372,-1.591,126.831,586.182,266.785
-4.000,2.092,-2.536,104.492,330.933,170.410
-3.684,2.623,-4.000,162.354,111.816,75.989
-2.586,1.477,-3.397,-76.538,-166.138,-56.152
0.415,-0.322,-0.752,-124.512,-283.325,-73.303
1.504,-0.804,0.854,-88.867,-289.978,-28.137
2.050,-0.649,2.467,-68.665,-171.082,5.859
1.596,-0.270,1.924,68.665,92.712,45.898
0.365,0.535,-0.454,107.605,171.509,54.749
-0.205,0.870,-1.410,84.717,183.472,51.270
-0.837,1.218,-2.137,57.129,145.996,35.339
-0.885,1.180,-1.966,33.142,96.069,11.780
-0.847,1.035,-1.610,-16.663,9.460,-34.729
-0.575,0.622,-1.000,-33.997,-13.367,-50.659
-0.371,0.450,-0.896,-38.879,-29.236,-58.838
-0.018,0.207,-0.896,-26.855,-32.776,-49.683
0.131,0.129,-0.862,-4.028,-35.706,-17.761
0.218,0.196,-0.643,-1.709,-29.968,-0.122
0.126,0.309,-0.561,4.272,-2.380,18.005
-0.107,0.513,-0.642,8.972,12.207,17.273
-0.177,0.561,-0.765,16.357,22.705,6.897
-0.281,0.583,-0.955,13.306,20.142,2.686
-0.346,0.601,-0.989,3.540,16.235,2.197
-0.425,0.644,-1.001,-17.944,-0.183,-3.784
-0.761,0.740,-1.015,-19.348,-18.250,-15.747
-1.009,0.756,-1.065,-2.563,-73.120,-51.208
-1.512,0.822,-1.311,4.028,-105.652,-71.411
-1.734,0.901,-1.505,-13.000,-188.843,-108.154
-2.076,1.049,-1.870,-32.715,-247.192,-125.793
-2.284,1.079,-1.927,-78.857,-395.386,-160.217
-2.676,1.058,-1.928,-108.154,-478.638,-168.823
-2.722,1.051,-1.919,-186.707,-656.860,-162.964
-2.550,1.148,-1.590,-241.089,-743.103,-153.809
-2.487,1.278,-1.205,-386.230,-919.189,-137.024
-2.856,1.677,-0.355,-438.904,-1031.799,-146.301
-3.436,1.771,0.066,-415.832,-1295.837,-228.821
-4.000,1.465,1.544,-369.690,-1412.292,-255.859
-4.000,1.178,2.908,-313.538,-1478.577,-247.437
-3.684,0.470,4.000,-228.943,-1239.502,-194.763
-2.855,0.050,4.000,-241.333,-908.264,-170.044
-1.966,-0.339,3.989,-237.610,-255.005,-73.669
-1.057,-0.363,3.053,-204.407,-123.596,3.052
-0.651,0.190,2.797,-140.137,-180.969,101.868
0.061,0.924,3.257,-81.116,-193.970,81.909
0.160,0.671,3.089,43.457,-41.077,-6.226
0.109,-0.043,1.798,70.557,38.391,-19.592
0.119,-0.170,1.328,71.350,73.425,17.639
0.233,-0.031,0.937,54.810,63.110,43.823
0.269,0.140,0.821,28.137,54.687,62.561
0.281,0.299,0.755,-11.597,28.442,58.228
0.236,0.383,0.936,-14.221,8.667,39.551
0.201,0.330,1.125,-27.405,-7.812,10.620
0.151,0.292,1.297,-32.166,-0.122,9.888
0.166,0.313,1.248,-10.437,21.973,15.076
0.191,0.300,1.071,2.991,26.672,13.611
0.184,0.259,1.005,5.676,25.757,10.498
0.187,0.196,0.972,-4.089,24.353,11.230
0.195,0.193,0.981,-15.137,24.048,12.939
0.198,0.196,0.970,-25.085,27.893,16.663
0.204,0.212,0.897,-22.583,30.029,18.372
0.203,0.233,0.873,-27.283,29.175,19.714
0.202,0.294,0.884,-33.752,26.794,19.165
0.196,0.316,0.897,-31.982,20.264,13.977
0.173,0.276,0.900,-22.034,17.334,10.376
0.162,0.241,0.887,-13.916,16.174,7.751
0.158,0.214,0.868,-19.653,17.822,6.714
0.173,0.210,0.848,-27.039,19.287,7.446
0.173,0.232,0.828,-24.780,14.465,12.512
0.186,0.267,0.776,-14.526,7.812,13.611
0.189,0.271,0.784,-0.244,-3.357,12.573
0.189,0.287,0.885,1.709,-7.263,14.954
0.192,0.302,0.910,5.554,-9.888,14.343
0.196,0.286,0.911,2.808,-8.972,10.132
0.187,0.267,0.911,-6.531,-6.165,6.165
0.186,0.264,0.905,-33.997,0.305,6.836
0.201,0.298,0.893,-39.856,0.183,8.545
0.199,0.310,0.897,-30.457,-2.380,5.615
0.193,0.331,0.941,-20.447,-3.662,4.761
0.190,0.337,0.956,5.249,-8.179,7.202
0.188,0.312,0.959,14.526,-8.301,6.409
0.188,0.296,0.951,15.625,-6.287,4.761
0.188,0.285,0.936,-1.038,-0.305,2.930
0.199,0.282,0.922,-9.705,1.221,2.991
0.205,0.287,0.918,-16.113,1.709,2.808
0.202,0.318,0.929,-15.015,0.610,2.991
0.199,0.324,0.948,-2.258,-3.174,2.625
0.204,0.305,0.964,3.784,-3.540,1.831
0.199,0.292,0.961,5.676,-3.113,2.075
0.188,0.280,0.946,2.380,-2.808,3.113
0.189,0.285,0.942,-0.610,-1.953,3.906
0.191,0.296,0.937,-6.104,0.854,4.761
0.199,0.325,0.940,-7.751,1.709,4.761
0.198,0.334,0.936,-6.348,0.549,3.784
0.203,0.326,0.915,-4.150,-0.916,2.930
0.194,0.318,0.914,-5.737,-1.648,1.099
0.178,0.306,0.930,-7.324,-1.099,1.343
0.182,0.313,0.935,-7.263,-0.305,2.991
0.186,0.327,0.934,-4.089,-0.732,3.357
0.183,0.324,0.934,-1.831,-0.793,3.601
0.183,0.322,0.929,-5.432,2.441,3.174
0.187,0.331,0.905,-6.226,3.479,2.502
0.183,0.329,0.906,-1.404,1.709,2.869
0.181,0.324,0.906,-1.953,1.709,3.296
0.187,0.331,0.894,-6.653,1.526,3.662
0.191,0.333,0.897,-4.089,-0.427,3.296

-0.094,0.736,2.249,79.529,35.706,-115.051
-0.201,0.582,2.666,166.565,98.206,-127.563
-0.417,0.334,3.342,200.378,173.157,-115.601
-0.604,0.377,3.355,257.202,366.699,-68.909
-1.008,0.540,3.222,289.917,448.547,-48.462
-1.111,0.485,3.200,332.947,585.327,-9.338
-1.240,0.322,3.061,323.547,658.142,15.198
-1.309,0.305,2.846,313.416,734.497,40.649
-1.380,0.305,2.519,361.877,857.910,90.759
-1.624,0.252,1.779,410.645,888.428,122.131
-1.857,0.282,1.417,425.903,927.063,209.961
-2.311,0.493,0.554,388.428,947.571,253.601
-2.518,0.593,0.097,298.828,943.664,310.730
-2.618,0.915,-0.715,273.315,903.137,321.899
-2.514,1.078,-1.020,257.751,840.881,317.627
-2.372,1.208,-1.275,219.482,680.420,274.597
-2.519,1.220,-1.202,184.082,596.436,245.361
-2.879,1.264,-1.090,114.807,455.505,174.622
-3.857,1.836,-2.360,86.060,372.803,129.700
-3.841,2.085,-3.369,61.890,57.800,17.700
-2.252,1.062,-2.539,30.823,-14.954,-20.996
-1.030,0.442,-1.731,-52.246,-117.371,-61.890
0.988,-0.500,-0.298,-56.885,-176.270,-65.918
1.473,-0.672,0.459,-101.624,-123.352,-17.761
1.309,-0.310,1.274,-79.590,-50.964,13.367
0.910,0.027,0.929,-18.738,29.785,33.020
0.017,0.549,-0.602,87.097,147.278,44.495
-0.319,0.716,-1.254,98.206,161.865,47.729
-0.537,0.879,-1.626,46.265,122.192,47.485
-0.775,1.151,-1.575,10.803,83.069,34.302
-0.828,1.139,-1.359,-12.634,16.846,-21.240
-0.738,0.742,-1.012,-4.761,0.061,-51.025
-0.596,0.474,-0.960,0.122,-19.592,-74.036
-0.225,0.153,-0.969,-7.874,-29.602,-64.148
-0.080,0.117,-0.928,-18.372,-43.762,-23.743
0.043,0.198,-0.691,-13.245,-45.410,-2.319
-0.012,0.302,-0.569,7.080,-27.771,18.799
-0.399,0.591,-0.570,13.916,-15.137,14.343
-0.729,0.723,-0.673,20.325,-9.583,1.709
-1.105,0.829,-0.814,28.320,-26.306,-31.616
-1.944,1.095,-1.268,21.606,-52.307,-49.133
-2.382,1.289,-1.655,-8.667,-163.452,-105.713
-3.180,1.608,-2.470,-30.823,-261.230,-145.264
-3.529,1.615,-2.618,-85.632,-523.376,-215.149
-4.000,1.372,-2.199,-123.718,-658.813,-237.610
-3.952,1.332,-1.809,-314.148,-873.291,-219.238
-3.394,1.800,-1.060,-457.886,-966.675,-178.833
-3.453,2.150,-0.747,-638.794,-1268.005,-165.649
-4.000,2.354,0.152,-607.422,-1476.196,-202.270
-4.000,2.428,1.341,-577.515,-1777.527,-174.927
-3.995,2.811,4.000,-575.439,-1710.144,-116.394
-3.680,2.152,4.000,-248.047,-930.847,-162.598
-2.680,-0.236,3.762,-121.094,-489.624,-182.251
-2.315,-0.688,3.170,-103.088,-237.793,-125.732
-1.179,0.329,3.554,-175.171,-287.964,57.434
-0.534,0.846,4.000,-141.052,-319.763,93.262
-0.054,0.982,4.000,-12.756,-50.720,57.739
0.093,0.348,2.380,24.109,96.008,31.799
0.060,-0.013,1.442,78.125,142.517,35.339
0.264,-0.076,0.718,83.191,103.821,62.805
0.370,0.159,0.610,14.160,69.275,102.722
0.383,0.675,0.375,-24.475,58.350,95.825
0.331,0.765,0.452,-25.452,-6.836,34.241
0.169,0.535,1.061,-0.854,-36.560,2.258
0.105,0.352,1.307,13.855,-45.349,-15.991
0.097,0.228,1.387,0.488,-10.559,-11.108
0.118,0.182,1.156,-6.958,11.169,0.916
0.129,0.233,1.023,-18.799,28.198,20.203
0.149,0.328,0.966,-25.757,25.635,24.719
0.174,0.357,1.001,-33.508,23.193,24.597
0.202,0.391,0.997,-30.273,26.611,20.935
0.203,0.376,0.943,-13.672,27.527,12.329
0.214,0.295,0.914,-11.597,24.414,8.240
0.202,0.265,0.938,-17.029,22.461,5.493
0.182,0.254,0.963,-30.273,22.705,12.085
0.161,0.273,0.983,-28.503,24.048,18.005
0.156,0.275,0.941,-13.000,30.640,22.644
0.151,0.305,0.853,-7.568,31.799,24.963
0.161,0.320,0.844,-3.479,27.954,27.954
0.182,0.316,0.839,-4.639,26.917,26.123
0.182,0.311,0.829,-7.385,26.611,22.949
0.179,0.306,0.828,-13.062,22.827,21.912
0.195,0.342,0.851,-16.296,21.667,23.315
0.205,0.383,0.853,-20.203,20.691,20.447
0.214,0.419,0.869,-17.395,17.151,17.944
0.219,0.393,0.872,-9.888,13.550,12.024
0.232,0.361,0.841,-13.855,14.404,10.437
0.233,0.360,0.832,-20.386,14.038,10.498
0.230,0.356,0.840,-24.109,9.766,10.986
0.230,0.370,0.845,-24.170,8.179,10.254
0.225,0.391,0.857,-11.597,1.770,8.423
0.220,0.408,0.901,1.099,-1.587,6.653
0.218,0.415,0.910,10.071,-0.366,4.028
0.222,0.400,0.895,6.714,1.343,3.784
0.230,0.373,0.879,0.916,2.930,1.587
0.230,0.338,0.849,-2.502,3.113,1.038
0.232,0.344,0.844,-7.996,2.380,2.563
0.236,0.365,0.858,-15.625,-0.977,6.348
0.238,0.416,0.891,-13.550,-0.610,5.310
0.232,0.420,0.885,-6.287,-0.732,1.709
0.225,0.373,0.885,-4.089,-3.479,1.953
0.227,0.360,0.893,-6.287,-3.479,3.296
0.224,0.378,0.897,-10.071,-1.709,3.235
0.222,0.373,0.897,-10.803,0.244,2.869
0.233,0.380,0.884,-8.606,2.014,2.869
0.234,0.403,0.879,-6.592,3.540,2.869
0.232,0.419,0.886,5.249,0.549,2.686
0.227,0.403,0.897,13.550,-1.404,1.648
0.229,0.391,0.881,9.827,-1.709,0.183
0.228,0.377,0.872,1.343,-1.648,-0.244
0.224,0.373,0.887,-8.057,-1.038,0.000
0.219,0.376,0.887,-8.728,0.732,0.793
0.220,0.381,0.873,-3.784,2.441,3.967
0.226,0.407,0.863,-2.197,1.831,4.700
0.226,0.416,0.862,-1.892,0.854,4.028
0.222,0.411,0.864,3.357,-1.770,1.282
0.212,0.385,0.868,5.127,-2.136,0.610
0.214,0.382,0.858,1.892,-0.305,-0.427
0.222,0.381,0.850,-0.305,0.366,-0.610

0.176,0.919,2.243,53.406,21.362,-34.058
0.146,1.040,2.867,103.027,84.595,-75.256
-0.188,1.001,4.000,149.231,158.020,-94.238
-0.490,0.894,4.000,244.263,370.605,-91.248
-1.025,0.909,3.732,269.287,472.900,-75.378
-1.249,0.946,3.540,284.241,559.937,-63.293
-1.504,0.789,3.098,305.298,717.834,-54.077
-1.544,0.669,2.872,323.914,789.612,-42.725
-1.582,0.573,2.682,373.962,896.301,1.465
-1.817,0.345,1.913,410.950,934.753,35.767
-1.969,0.269,1.373,400.085,960.876,136.963
-2.263,0.339,0.515,330.933,957.581,182.983
-2.371,0.405,0.313,260.498,919.372,233.276
-2.531,0.558,0.017,264.832,882.324,241.150
-2.647,0.569,-0.158,272.339,837.341,241.394
-2.754,0.540,-0.335,260.681,721.680,244.324
-3.060,0.597,-0.614,229.675,655.762,249.451
-3.321,0.745,-0.757,147.705,524.170,242.981
-3.956,1.582,-1.810,109.985,448.059,221.619
-3.942,2.478,-3.135,145.325,99.792,64.270
-2.893,1.872,-2.863,139.282,-33.447,-17.883
-1.940,0.759,-2.028,-100.952,-78.186,-51.758
0.486,-0.412,-0.536,-112.427,-167.847,-42.358
1.341,-0.508,0.212,-120.789,-194.031,8.057
1.636,-0.112,1.211,-129.517,-120.178,27.710
1.178,0.089,1.167,-73.669,-37.781,29.663
0.554,0.260,0.735,85.205,116.150,15.747
-0.520,0.657,-0.689,123.413,161.621,18.127
-0.820,0.859,-1.353,121.338,149.780,28.687
-1.142,1.237,-2.089,86.853,102.966,23.743
-1.238,1.339,-2.007,9.705,-20.752,-20.020
-1.415,1.185,-1.260,-23.437,-70.618,-53.284
-1.568,1.029,-0.996,-9.521,-133.972,-132.690
-2.084,0.803,-0.907,4.578,-163.879,-164.124
-2.414,0.816,-1.115,-22.095,-253.662,-194.885
-2.912,1.080,-1.835,-51.636,-327.942,-200.500
-3.031,1.259,-2.121,-89.355,-428.284,-202.637
-3.146,1.567,-1.985,-203.613,-665.283,-210.205
-3.232,1.620,-1.646,-283.813,-770.142,-217.102
-3.350,1.562,-1.277,-428.162,-924.866,-208.984
-3.682,1.379,-0.472,-459.717,-1005.615,-209.534
-3.897,1.423,-0.085,-478.821,-1246.765,-231.201
-4.000,1.732,0.913,-487.732,-1377.930,-230.347
-4.000,1.674,2.213,-393.311,-1544.250,-187.988
